,Цена за метр^2,Цена
3459,182156.86274509804,9290000.0
3460,169090.9090909091,9300000.0
3461,180769.23076923078,9400000.0
3462,175186.5671641791,9390000.0
3463,177777.77777777778,9600000.0
3464,204255.31914893616,9600000.0
3465,191235.05976095615,9600000.0
3466,196194.33198380566,9692000.0
3467,204166.66666666666,9800000.0
3468,200195.3125,10250000.0
3469,193396.22641509434,10250000.0
3470,189889.2988929889,10292000.0
3471,221982.75862068965,10300000.0
3472,187272.72727272726,10300000.0
3473,194444.44444444444,10500000.0
3474,195488.72180451127,10400000.0
3475,210000.0,10500000.0
3476,210629.92125984252,10700000.0
3477,207692.3076923077,10800000.0
3478,198148.14814814815,10700000.0
3479,200000.0,11000000.0
3480,200000.0,10800000.0
3481,229166.66666666666,11000000.0
3482,217647.0588235294,11100000.0
3483,229411.76470588235,11700000.0
3484,210909.0909090909,11600000.0
3485,238864.54183266932,11991000.0
3486,229807.6923076923,11950000.0
3487,220976.05893186005,11999000.0
3488,230769.23076923078,12000000.0
3489,229445.50669216062,12000000.0
3490,221627.0566727605,12123000.0
3491,234615.38461538462,12200000.0
3492,238703.3398821218,12150000.0
3493,265957.44680851063,12500000.0
3494,265957.44680851063,12500000.0
3495,235185.1851851852,12700000.0
3496,236598.8909426987,12800000.0
3497,261224.48979591837,12800000.0
3498,240566.03773584907,12750000.0
3499,250000.0,13000000.0
3500,254901.96078431373,13000000.0
3501,248867.9245283019,13190000.0
3502,277083.3333333333,13300000.0
3503,277083.3333333333,13300000.0
3504,248141.26394052047,13350000.0
3505,264705.8823529412,13500000.0
3506,271629.7786720322,13500000.0
3507,298201.9956616052,13747112.0
3508,274509.8039215686,14000000.0
3509,259962.04933586335,13700000.0
3510,259259.25925925927,14000000.0
3511,297872.3404255319,14000000.0
3512,264150.75471698114,13999990.0
3513,269230.76923076925,14000000.0
3514,264150.75471698114,13999990.0
3515,280392.1568627451,14300000.0
3516,266294.22718808195,14300000.0
3517,292156.862745098,14900000.0
3518,278653.8461538461,14490000.0
3519,277777.77777777775,15000000.0
3520,296000.0,14800000.0
3521,300000.0,15000000.0
3522,285171.10266159696,15000000.0
3523,297846.33294528525,15351000.0
3524,300510.9811320755,15927082.0
3525,294117.6470588235,15500000.0
3526,275735.29411764705,15000000.0
3527,320000.0,16000000.0
3528,305343.49236641225,15999999.0
3529,296296.2962962963,16000000.0
3530,347826.0869565217,16000000.0
3531,334000.0,16700000.0
3532,300000.0,16500000.0
3533,314814.81481481483,17000000.0
3534,334000.0,16700000.0
3535,312727.2727272727,17200000.0
3536,339622.641509434,18000000.0
3537,369362.5,19206850.0
3538,349056.6037735849,18500000.0
3539,363631.5,18908838.0
3540,395833.3333333333,19000000.0
3541,369362.5,19206850.0
3542,368447.0,19159244.0
3543,398000.0,19900000.0
3544,400000.0,22000000.0
3545,372727.2727272727,20500000.0
3546,363631.5,18908838.0
3547,495652.17391304346,22800000.0
3548,441176.4705882353,22500000.0
3549,433962.2641509434,23000000.0
3550,460000.0,23000000.0
3551,456043.95604395604,24900000.0
3552,460600.0,25333000.0
3553,516089.4941634241,26527000.0
3554,634615.3846153846,33000000.0
3555,64962.5468164794,3469000.0
3556,69471.6242661448,3550000.0
3557,77006.50759219089,3550000.0
3558,85184.78260869565,3918500.0
3559,81250.0,3900000.0
3560,78000.0,3900000.0
3561,78301.88679245283,4150000.0
3562,87500.0,4200000.0
3563,91489.36170212766,4300000.0
3564,89000.0,4450000.0
3565,89463.22067594434,4500000.0
3566,90705.88235294117,4626000.0
3567,99787.68577494692,4700000.0
3568,86996.33699633699,4750000.0
3569,92307.69230769231,4800000.0
3570,87272.72727272728,4800000.0
3571,94230.76923076923,4900000.0
3572,93890.97744360902,4995000.0
3573,95238.09523809524,5000000.0
3574,108510.63829787234,5100000.0
3575,97142.85714285714,5100000.0
3576,99038.46153846153,5150000.0
3577,96296.29629629629,5200000.0
3578,95370.37037037036,5150000.0
3579,101761.25244618395,5200000.0
3580,109473.68421052632,5200000.0
3581,96296.29629629629,5200000.0
3582,100576.92307692308,5230000.0
3583,102099.23664122137,5350000.0
3584,97272.72727272728,5350000.0
3585,113326.33788037776,5400000.0
3586,113402.06185567011,5500000.0
3587,101663.58595194084,5500000.0
3588,109780.43912175648,5500000.0
3589,115789.47368421052,5500000.0
3590,121739.13043478261,5600000.0
3591,120689.6551724138,5600000.0
3592,103321.0332103321,5600000.0
3593,107547.16981132075,5700000.0
3594,113000.0,5650000.0
3595,121899.05902480753,5700000.0
3596,116227.18052738337,5730000.0
3597,117346.9387755102,5750000.0
3598,123376.62337662336,5700000.0
3599,114396.88715953307,5880000.0
3600,111538.46153846153,5800000.0
3601,121875.0,5850000.0
3602,113680.15414258189,5900000.0
3603,121428.57142857143,5950000.0
3604,118000.0,5900000.0
3605,111111.11111111111,6000000.0
3606,121428.57142857143,5950000.0
3607,131182.79569892472,6100000.0
3608,127083.33333333333,6100000.0
3609,116666.66666666667,6300000.0
3610,125980.0,6299000.0
3611,132291.66666666666,6350000.0
3612,131250.0,6300000.0
3613,130879.34560327198,6400000.0
3614,131687.2427983539,6400000.0
3615,122641.50943396226,6500000.0
3616,120370.37037037036,6500000.0
3617,122180.45112781954,6500000.0
3618,135416.66666666666,6500000.0
3619,118181.81818181818,6500000.0
3620,125000.0,6500000.0
3621,123574.144486692,6500000.0
3622,126213.59223300971,6500000.0
3623,139361.70212765958,6550000.0
3624,127952.75590551182,6500000.0
3625,141025.64102564103,6600000.0
3626,143478.26086956522,6600000.0
3627,132673.26732673266,6700000.0
3628,133466.13545816732,6700000.0
3629,142553.1914893617,6700000.0
3630,126415.09433962264,6700000.0
3631,139583.33333333334,6700000.0
3632,126415.09433962264,6700000.0
3633,131372.54901960783,6700000.0
3634,124074.07407407407,6700000.0
3635,139583.33333333334,6700000.0
3636,141052.63157894736,6700000.0
3637,135600.0,6780000.0
3638,139583.33333333334,6700000.0
3639,146739.13043478262,6750000.0
3640,148913.04347826086,6850000.0
3641,140786.74948240168,6800000.0
3642,133789.0625,6850000.0
3643,144373.67303609342,6800000.0
3644,141666.66666666666,6800000.0
3645,146236.55913978495,6800000.0
3646,135458.16733067727,6800000.0
3647,150000.0,6900000.0
3648,128301.88679245283,6800000.0
3649,127777.77777777778,6900000.0
3650,143750.0,6900000.0
3651,150000.0,6900000.0
3652,138000.0,6900000.0
3653,143750.0,6900000.0
3654,146186.44067796608,6900000.0
3655,150000.0,6900000.0
3656,150000.0,6900000.0
3657,146808.51063829788,6900000.0
3658,148914.89361702127,6999000.0
3659,129444.44444444444,6990000.0
3660,145625.0,6990000.0
3661,141497.97570850202,6990000.0
3662,148504.2735042735,6950000.0
3663,147872.3404255319,6950000.0
3664,151956.52173913043,6990000.0
3665,134423.07692307694,6990000.0
3666,145833.33333333334,7000000.0
3667,136363.63636363635,7050000.0
3668,152173.91304347827,7000000.0
3669,152173.91304347827,7000000.0
3670,152173.91304347827,7000000.0
3671,136363.63636363635,7050000.0
3672,141700.4048582996,7000000.0
3673,134615.38461538462,7000000.0
3674,149892.93361884367,7000000.0
3675,145833.33333333334,7000000.0
3676,129629.62962962964,7000000.0
3677,151063.82978723405,7100000.0
3678,136538.46153846153,7100000.0
3679,131238.44731977818,7100000.0
3680,154013.01518438177,7100000.0
3681,150423.7288135593,7100000.0
3682,139215.6862745098,7100000.0
3683,153518.1236673774,7200000.0
3684,135849.05660377358,7200000.0
3685,133333.33333333334,7200000.0
3686,152127.6595744681,7150000.0
3687,146938.77551020408,7200000.0
3688,134905.6603773585,7150000.0
3689,144000.0,7200000.0
3690,141176.4705882353,7200000.0
3691,154347.8260869565,7100000.0
3692,156521.73913043478,7200000.0
3693,151898.7341772152,7200000.0
3694,130909.09090909091,7200000.0
3695,142661.4481409002,7290000.0
3696,155172.41379310345,7200000.0
3697,158478.26086956522,7290000.0
3698,136516.8539325843,7290000.0
3699,154334.0380549683,7300000.0
3700,153263.15789473685,7280000.0
3701,137735.84905660377,7300000.0
3702,153684.2105263158,7300000.0
3703,139047.61904761905,7300000.0
3704,156652.36051502146,7300000.0
3705,140384.61538461538,7300000.0
3706,132727.27272727274,7300000.0
3707,156989.24731182796,7300000.0
3708,144841.26984126985,7300000.0
3709,140384.61538461538,7300000.0
3710,137735.84905660377,7300000.0
3711,137735.84905660377,7300000.0
3712,135185.1851851852,7300000.0
3713,155319.1489361702,7300000.0
3714,134935.30499075784,7300000.0
3715,143000.0,7150000.0
3716,140761.90476190476,7390000.0
3717,160869.5652173913,7400000.0
3718,145505.2820410604,7300000.0
3719,151020.4081632653,7400000.0
3720,149193.54838709676,7400000.0
3721,145098.03921568627,7400000.0
3722,156448.20295983087,7400000.0
3723,138679.24528301886,7350000.0
3724,139622.64150943398,7400000.0
3725,160173.16017316017,7400000.0
3726,152272.72727272726,7370000.0
3727,142307.6923076923,7400000.0
3728,136531.36531365314,7400000.0
3729,159391.49892933617,7443583.0
3730,139097.74436090226,7400000.0
3731,142156.86274509804,7250000.0
3732,160869.5652173913,7400000.0
3733,142307.6923076923,7400000.0
3734,155789.47368421053,7400000.0
3735,156382.97872340426,7350000.0
3736,157446.8085106383,7400000.0
3737,163021.73913043478,7499000.0
3738,149000.0,7450000.0
3739,156041.66666666666,7490000.0
3740,149940.0,7497000.0
3742,147039.21568627452,7499000.0
3743,148910.6536078353,7450000.0
3744,146078.431372549,7450000.0
3745,137962.96296296295,7450000.0
3746,138475.83643122678,7450000.0
3747,147058.82352941178,7500000.0
3748,156250.0,7500000.0
3749,144230.76923076922,7500000.0
3750,154897.95918367346,7590000.0
3751,164130.4347826087,7550000.0
3752,139664.80446927375,7500000.0
3753,164130.4347826087,7550000.0
3754,163043.47826086957,7500000.0
3755,153333.33333333334,7590000.0
3756,141509.43396226416,7500000.0
3757,153061.22448979592,7500000.0
3758,137272.72727272726,7550000.0
3759,159846.547314578,7500000.0
3760,147058.82352941178,7500000.0
3761,144230.76923076922,7500000.0
3762,141509.43396226416,7500000.0
3763,155601.65975103734,7500000.0
3764,140977.44360902254,7500000.0
3765,138888.88888888888,7500000.0
3766,159574.46808510637,7500000.0
3767,138376.38376383763,7500000.0
3768,154958.67768595042,7500000.0
3769,143129.77099236642,7500000.0
3770,149700.5988023952,7500000.0
3771,140977.44360902254,7500000.0
3772,158125.0,7590000.0
3773,163043.47826086957,7500000.0
3774,144230.76923076922,7500000.0
3775,141509.43396226416,7500000.0
3776,159574.46808510637,7500000.0
3777,148039.21568627452,7550000.0
3778,156250.0,7500000.0
3779,159574.46808510637,7500000.0
3780,147058.82352941178,7500000.0
3781,147001.93423597678,7600000.0
3782,138181.81818181818,7600000.0
3783,150197.62845849802,7600000.0
3784,146153.84615384616,7600000.0
3785,158333.33333333334,7600000.0
3786,162393.1623931624,7600000.0
3787,140740.74074074073,7600000.0
3788,146435.4527938343,7600000.0
3789,161702.12765957447,7600000.0
3790,145315.48757170173,7600000.0
3791,149019.60784313726,7600000.0
3792,152000.0,7600000.0
3793,154158.21501014198,7600000.0
3794,158995.8158995816,7600000.0
3795,149122.80701754388,7650000.0
3796,148076.92307692306,7700000.0
3797,140510.9489051095,7700000.0
3798,152777.77777777778,7700000.0
3799,160416.66666666666,7700000.0
3800,152173.91304347827,7700000.0
3801,165584.41558441558,7650000.0
3802,152390.43824701195,7650000.0
3803,141143.9114391144,7650000.0
3804,146946.5648854962,7700000.0
3805,155241.93548387097,7700000.0
3806,143122.67657992567,7700000.0
3807,146110.0569259962,7700000.0
3808,149224.80620155038,7700000.0
3809,150000.0,7740000.0
3810,140000.0,7700000.0
3811,150000.0,7680000.0
3812,145283.01886792452,7700000.0
3813,162765.95744680852,7650000.0
3814,156122.44897959183,7650000.0
3815,154000.0,7700000.0
3816,161052.63157894736,7650000.0
3817,143389.19925512103,7700000.0
3818,150980.39215686274,7700000.0
3819,153081.51093439365,7700000.0
3820,167391.30434782608,7700000.0
3821,147318.00766283524,7690000.0
3822,158436.21399176953,7700000.0
3823,168043.47826086957,7730000.0
3824,157142.85714285713,7700000.0
3825,142592.59259259258,7700000.0
3826,167019.02748414376,7900000.0
3827,161458.33333333334,7750000.0
3828,162500.0,7800000.0
3829,162500.0,7800000.0
3830,144444.44444444444,7800000.0
3831,152745.0980392157,7790000.0
3832,156000.0,7800000.0
3833,144444.44444444444,7800000.0
3834,156250.0,7750000.0
3835,150000.0,7800000.0
3836,150000.0,7800000.0
3837,150000.0,7800000.0
3838,150000.0,7785000.0
3839,151750.97276264592,7800000.0
3840,150000.0,7785000.0
3841,152352.9411764706,7770000.0
3842,152343.75,7800000.0
3843,153465.34653465348,7750000.0
3844,151960.78431372548,7750000.0
3845,150000.0,7800000.0
3846,145251.3966480447,7800000.0
3847,144444.44444444444,7800000.0
3848,142752.29357798165,7780000.0
3849,146616.54135338345,7800000.0
3850,169565.21739130435,7800000.0
3851,165957.44680851063,7800000.0
3852,149980.76923076922,7799000.0
3853,163655.46218487393,7790000.0
3854,158607.3500967118,8200000.0
3855,141818.18181818182,7800000.0
3856,152941.17647058822,7800000.0
3857,165957.44680851063,7800000.0
3858,152941.17647058822,7800000.0
3859,152941.17647058822,7800000.0
3860,147169.81132075473,7800000.0
3861,162500.0,7800000.0
3862,141818.18181818182,7800000.0
3863,145370.37037037036,7850000.0
3864,150000.0,7800000.0
3865,151730.76923076922,7890000.0
3866,170652.1739130435,7850000.0
3867,154705.88235294117,7890000.0
3868,145370.37037037036,7850000.0
3869,157800.0,7890000.0
3870,167021.27659574468,7850000.0
3871,152884.61538461538,7950000.0
3872,154901.96078431373,7900000.0
3873,168432.2033898305,7950000.0
3874,168983.95721925134,7900000.0
3875,149621.21212121213,7900000.0
3876,167728.23779193204,7900000.0
3877,153826.92307692306,7999000.0
3878,168085.10638297873,7900000.0
3879,148189.83305196022,7900000.0
3880,150000.0,7950000.0
3881,170554.3710021322,7999000.0
3882,170554.3710021322,7999000.0
3883,150000.0,7815000.0
3884,158415.84158415842,8000000.0
3885,156862.74509803922,8000000.0
3886,153846.15384615384,8000000.0
3887,153846.15384615384,8000000.0
3888,169133.19238900635,8000000.0
3889,166666.66666666666,8000000.0
3890,152671.75572519086,8000000.0
3891,166666.66666666666,8000000.0
3892,160642.5702811245,8000000.0
3893,172786.17710583154,8000000.0
3894,154738.87814313345,8000000.0
3895,170212.7659574468,8000000.0
3896,158730.15873015873,8000000.0
3897,145454.54545454544,8000000.0
3898,154038.46153846153,8010000.0
3899,153846.15384615384,8000000.0
3900,148148.14814814815,8000000.0
3901,153846.15384615384,8000000.0
3902,148148.14814814815,8000000.0
3903,170212.7659574468,8000000.0
3904,150943.3962264151,8000000.0
3905,156862.74509803922,8000000.0
3906,163223.14049586776,7900000.0
3907,155192.3076923077,8070000.0
3908,155769.23076923078,8100000.0
3909,158823.5294117647,8100000.0
3910,168400.0,7999000.0
3911,173191.48936170212,8140000.0
3912,172340.4255319149,8100000.0
3913,162626.2626262626,8050000.0
3914,176086.95652173914,8100000.0
3915,158823.5294117647,8100000.0
3916,171247.35729386893,8100000.0
3917,147272.72727272726,8100000.0
3918,175324.6753246753,8100000.0
3919,154875.71701720843,8100000.0
3920,158823.5294117647,8100000.0
3921,176086.95652173914,8100000.0
3922,162000.0,8100000.0
3923,152830.18867924527,8100000.0
3924,152830.18867924527,8100000.0
3925,177489.17748917747,8200000.0
3926,150000.0,8100000.0
3927,174468.085106383,8200000.0
3928,155238.09523809524,8150000.0
3929,167346.9387755102,8200000.0
3930,156787.76290630977,8200000.0
3931,150925.92592592593,8150000.0
3932,174468.085106383,8200000.0
3933,151851.85185185185,8200000.0
3934,156730.76923076922,8150000.0
3935,149090.9090909091,8200000.0
3936,154716.98113207548,8200000.0
3937,160784.3137254902,8200000.0
3938,157692.3076923077,8200000.0
3939,160784.3137254902,8200000.0
3940,161735.70019723865,8200000.0
3941,173036.09341825903,8150000.0
3942,151851.85185185185,8200000.0
3943,170833.33333333334,8200000.0
3944,157692.3076923077,8200000.0
3945,162376.23762376237,8200000.0
3946,173728.81355932204,8200000.0
3947,176724.1379310345,8200000.0
3948,175588.86509635975,8200000.0
3949,177826.08695652173,8180000.0
3950,178260.86956521738,8200000.0
3951,154716.98113207548,8200000.0
3952,154716.98113207548,8200000.0
3953,159803.92156862744,8150000.0
3954,157692.3076923077,8200000.0
3955,178260.86956521738,8200000.0
3956,151851.85185185185,8200000.0
3957,154716.98113207548,8200000.0
3958,154716.98113207548,8200000.0
3959,174434.34129837176,8249000.0
3960,165322.58064516127,8200000.0
3961,162500.0,8190000.0
3962,157692.3076923077,8200000.0
3963,172955.9748427673,8250000.0
3964,179347.8260869565,8250000.0
3965,162230.91976516633,8290000.0
3966,154664.1791044776,8290000.0
3967,160852.71317829457,8300000.0
3968,161764.70588235295,8250000.0
3969,165009.9403578529,8300000.0
3970,153136.53136531365,8300000.0
3971,150909.0909090909,8300000.0
3972,156603.77358490566,8300000.0
3973,159003.83141762452,8300000.0
3974,159615.38461538462,8300000.0
3975,159961.6858237548,8350000.0
3976,176595.74468085106,8300000.0
3977,159615.38461538462,8300000.0
3978,172916.66666666666,8300000.0
3979,160576.92307692306,8350000.0
3980,162768.03118908382,8350000.0
3981,153703.7037037037,8300000.0
3982,159615.38461538462,8300000.0
3983,176972.2814498934,8300000.0
3984,166000.0,8300000.0
3985,165674.60317460317,8350000.0
3986,158699.8087954111,8300000.0
3987,173277.6617954071,8300000.0
3988,160576.92307692306,8350000.0
3989,176595.74468085106,8300000.0
3990,161538.4423076923,8399999.0
3991,153703.7037037037,8300000.0
3992,166000.0,8300000.0
3993,153211.00917431194,8350000.0
3994,158901.51515151517,8390000.0
3995,157196.9696969697,8300000.0
3996,176595.74468085106,8300000.0
3997,181304.34782608695,8340000.0
3998,166980.0,8349000.0
3999,162745.0980392157,8300000.0
4000,179347.8260869565,8250000.0
4001,159615.38461538462,8300000.0
4002,160576.92307692306,8350000.0
4003,150909.0909090909,8300000.0
4004,180434.78260869565,8300000.0
4005,166666.66666666666,8350000.0
4006,160576.92307692306,8350000.0
4007,175847.45762711862,8300000.0
4008,159615.38461538462,8300000.0
4009,165686.27450980392,8450000.0
4010,164705.88235294117,8400000.0
4011,163269.23076923078,8490000.0
4012,162500.0,8450000.0
4013,155555.55555555556,8400000.0
4014,162500.0,8450000.0
4015,161538.46153846153,8400000.0
4016,182608.69565217392,8400000.0
4017,167664.67065868262,8400000.0
4018,183695.65217391305,8450000.0
4019,168000.0,8400000.0
4020,156133.82899628254,8400000.0
4021,161538.46153846153,8400000.0
4022,165029.4695481336,8400000.0
4023,152727.27272727274,8400000.0
4024,169800.0,8490000.0
4025,156481.4814814815,8450000.0
4026,157009.34579439252,8400000.0
4027,154411.76470588235,8400000.0
4028,160305.3435114504,8400000.0
4029,158490.56603773584,8400000.0
4030,164073.35907335908,8499000.0
4031,159392.78937381404,8400000.0
4032,172097.7596741344,8450000.0
4033,174948.2401656315,8450000.0
4034,174386.412371134,8457741.0
4035,165029.4695481336,8400000.0
4036,155555.55555555556,8400000.0
4037,154981.54981549815,8400000.0
4038,163461.53846153847,8500000.0
4039,163147.79270633397,8500000.0
4040,180851.06382978722,8500000.0
4041,160377.35849056602,8500000.0
4042,158878.5046728972,8500000.0
4043,170000.0,8500000.0
4044,163461.53846153847,8500000.0
4045,165048.5436893204,8500000.0
4046,160680.5293005671,8500000.0
4047,170000.0,8500000.0
4048,170000.0,8500000.0
4049,182795.69892473117,8500000.0
4050,161290.32258064515,8500000.0
4051,163461.53846153847,8500000.0
4052,154545.45454545456,8500000.0
4053,180851.06382978722,8500000.0
4054,163461.53846153847,8500000.0
4055,180851.06382978722,8500000.0
4056,166015.625,8500000.0
4057,163461.53846153847,8500000.0
4058,163147.79270633397,8500000.0
4059,155393.05301645337,8500000.0
4060,163776.49325626204,8500000.0
4061,163461.53846153847,8500000.0
4062,165369.64980544747,8500000.0
4063,178947.36842105264,8500000.0
4064,161904.7619047619,8500000.0
4065,157407.40740740742,8500000.0
4066,182012.84796573874,8500000.0
4067,170000.0,8500000.0
4068,177083.33333333334,8500000.0
4069,178571.42857142858,8500000.0
4070,165692.00779727096,8500000.0
4071,166666.66666666666,8500000.0
4072,159176.02996254683,8500000.0
4073,160377.35849056602,8500000.0
4074,157992.5650557621,8500000.0
4075,154545.45454545456,8500000.0
4076,154545.45454545456,8500000.0
4077,157407.40740740742,8500000.0
4078,166015.625,8500000.0
4079,184782.60869565216,8500000.0
4080,163461.53846153847,8500000.0
4081,167652.85996055225,8500000.0
4082,168986.08349900597,8500000.0
4083,163461.53846153847,8500000.0
4084,163776.49325626204,8500000.0
4085,182978.72340425532,8600000.0
4086,166015.625,8500000.0
4087,166796.11650485438,8590000.0
4088,167641.3255360624,8600000.0
4089,162264.15094339623,8600000.0
4090,165384.61538461538,8600000.0
4091,159259.25925925927,8600000.0
4092,165384.61538461538,8600000.0
4093,162857.14285714287,8550000.0
4094,159259.25925925927,8600000.0
4095,165384.61538461538,8600000.0
4096,172000.0,8600000.0
4097,156363.63636363635,8600000.0
4098,183870.96774193548,8550000.0
4099,175510.16326530612,8599998.0
4100,182590.23354564756,8600000.0
4101,156363.63636363635,8600000.0
4102,157509.1575091575,8600000.0
4103,168297.45596868885,8600000.0
4104,168431.3725490196,8590000.0
4105,174442.1906693712,8600000.0
4106,159259.25925925927,8600000.0
4107,182978.72340425532,8600000.0
4108,173038.22937625754,8600000.0
4109,165384.61538461538,8600000.0
4110,159259.25925925927,8600000.0
4111,172000.0,8600000.0
4112,165769.23076923078,8620000.0
4113,162264.15094339623,8600000.0
4114,161048.6891385768,8600000.0
4115,159242.57407407407,8599099.0
4116,183368.8699360341,8600000.0
4117,159259.25925925927,8600000.0
4118,185745.14038876892,8600000.0
4119,156648.45173041895,8600000.0
4120,161869.15887850468,8660000.0
4121,167884.61538461538,8730000.0
4122,170588.23529411765,8700000.0
4123,166988.416988417,8650000.0
4124,161111.11111111112,8700000.0
4125,163825.7575757576,8650000.0
4126,164772.7272727273,8700000.0
4127,176829.26829268291,8700000.0
4128,164150.94339622642,8700000.0
4129,167307.6923076923,8700000.0
4130,163207.54716981133,8650000.0
4131,179752.06611570247,8700000.0
4132,164150.94339622642,8700000.0
4133,168932.03883495147,8700000.0
4134,170588.23529411765,8700000.0
4135,163841.8079096045,8700000.0
4136,173306.77290836652,8700000.0
4137,177914.11042944787,8700000.0
4138,155128.20512820513,8470000.0
4139,170588.23529411765,8700000.0
4140,166346.15384615384,8650000.0
4141,164150.94339622642,8700000.0
4142,171597.63313609466,8700000.0
4143,167307.6923076923,8700000.0
4144,186295.50321199142,8700000.0
4145,169607.8431372549,8650000.0
4146,188043.47826086957,8650000.0
4147,184713.37579617833,8700000.0
4148,159484.34622467772,8660000.0
4149,158181.81818181818,8700000.0
4150,168278.52998065762,8700000.0
4151,167307.6923076923,8700000.0
4152,170588.23529411765,8700000.0
4153,159049.36014625226,8700000.0
4154,167307.6923076923,8700000.0
4155,180962.3430962343,8650000.0
4156,174000.0,8700000.0
4157,183157.8947368421,8700000.0
4158,167307.6923076923,8700000.0
4159,178207.73930753564,8750000.0
4160,168269.23076923078,8750000.0
4161,162037.03703703705,8750000.0
4162,162037.03703703705,8750000.0
4163,190217.39130434784,8750000.0
4164,162777.77777777778,8790000.0
4165,165094.3396226415,8750000.0
4166,171232.87671232875,8750000.0
4167,169364.16184971097,8790000.0
4168,175000.0,8750000.0
4169,172924.90118577075,8750000.0
4170,163925.2336448598,8770000.0
4171,168068.83365200766,8790000.0
4172,187234.02127659574,8799999.0
4173,188012.82051282053,8799000.0
4174,171568.6274509804,8750000.0
4175,175000.0,8750000.0
4176,162962.96296296295,8800000.0
4177,166037.7358490566,8800000.0
4178,164485.98130841122,8800000.0
4179,172549.01960784313,8800000.0
4180,176300.0,8815000.0
4181,161818.16363636364,8899999.0
4182,171621.62162162163,8890000.0
4183,169465.64885496182,8880000.0
4184,176000.0,8800000.0
4185,170769.23076923078,8880000.0
4186,183333.33333333334,8800000.0
4187,164794.00749063672,8800000.0
4188,190476.19047619047,8800000.0
4189,173228.34645669293,8800000.0
4190,184873.94957983194,8800000.0
4191,169230.76923076922,8800000.0
4192,166351.606805293,8800000.0
4193,165103.1894934334,8800000.0
4194,166791.74484052532,8890000.0
4195,169230.76923076922,8800000.0
4196,176000.0,8800000.0
4197,166994.10609037327,8500000.0
4198,169230.76923076922,8800000.0
4199,183609.95850622407,8850000.0
4200,182194.6169772257,8800000.0
4201,177062.37424547283,8800000.0
4202,165725.04708097928,8800000.0
4203,164794.00749063672,8800000.0
4204,172552.783109405,8990000.0
4205,167924.5283018868,8900000.0
4206,161818.18181818182,8900000.0
4207,184265.0103519669,8900000.0
4208,186229.16666666666,8939000.0
4209,186458.33333333334,8950000.0
4210,172115.38461538462,8950000.0
4211,166648.14814814815,8999000.0
4212,189361.70212765958,8900000.0
4213,169792.45283018867,8999000.0
4214,171153.84615384616,8900000.0
4215,168880.45540796962,8900000.0
4216,170498.08429118773,8900000.0
4217,186458.33333333334,8950000.0
4218,172480.62015503875,8900000.0
4219,178000.0,8900000.0
4220,172552.783109405,8990000.0
4221,168037.3831775701,8990000.0
4222,163454.54545454544,8990000.0
4223,179282.66932270915,8999990.0
4224,169622.64150943398,8990000.0
4225,173449.61240310076,8950000.0
4226,165129.1512915129,8950000.0
4227,185416.66666666666,8900000.0
4228,181632.6530612245,8900000.0
4229,161818.18181818182,8900000.0
4230,165740.74074074073,8950000.0
4231,172115.38461538462,8950000.0
4232,167924.5283018868,8900000.0
4233,190578.1584582441,8900000.0
4234,171153.84615384616,8900000.0
4235,175542.40631163708,8900000.0
4236,195434.78260869565,8990000.0
4237,185416.66666666666,8900000.0
4238,171153.84615384616,8900000.0
4239,161818.18181818182,8900000.0
4240,166044.776119403,8900000.0
4241,171153.84615384616,8900000.0
4242,175542.40631163708,8900000.0
4243,165735.56797020484,8900000.0
4244,171128.1070745698,8950000.0
4245,193478.26086956522,8900000.0
4246,174509.80392156861,8900000.0
4247,172115.38461538462,8950000.0
4248,171814.67181467183,8900000.0
4249,186514.52282157674,8990000.0
4250,166975.88126159555,9000000.0
4251,166481.4814814815,8990000.0
4252,187500.0,9000000.0
4253,183299.38900203665,9000000.0
4254,177760.2212127197,9000000.0
4255,178926.44135188867,9000000.0
4256,192553.1914893617,9050000.0
4257,173745.17374517376,9000000.0
4258,166666.66666666666,9000000.0
4259,191897.65458422175,9000000.0
4260,176470.58823529413,9000000.0
4261,191489.36170212767,9000000.0
4262,191489.36170212767,9000000.0
4263,174038.46153846153,9050000.0
4264,166666.66666666666,9000000.0
4265,187500.0,9000000.0
4266,175781.25,9000000.0
4267,173076.92307692306,9000000.0
4268,192307.6923076923,9000000.0
4269,183299.38900203665,9000000.0
4270,173371.64750957853,9050000.0
4271,188679.24528301886,9000000.0
4272,164835.16483516482,9000000.0
4273,187037.03703703702,9090000.0
4274,173745.17374517376,9000000.0
4275,180000.0,9000000.0
4276,166666.66666666666,9000000.0
4277,173076.92307692306,9000000.0
4278,195652.1739130435,9000000.0
4279,189473.68421052632,9000000.0
4280,181451.6129032258,9000000.0
4281,165441.17647058825,9000000.0
4282,168539.32584269662,9000000.0
4283,166666.66666666666,9000000.0
4284,191489.36170212767,9000000.0
4285,191489.36170212767,9000000.0
4286,191489.36170212767,9000000.0
4287,173003.80228136881,9100000.0
4288,170411.98501872658,9100000.0
4289,182000.0,9100000.0
4290,189583.33333333334,9100000.0
4291,175961.53846153847,9150000.0
4292,182000.0,9100000.0
4293,170411.98501872658,9100000.0
4294,182000.0,9100000.0
4295,198913.04347826086,9150000.0
4296,178082.19178082192,9100000.0
4297,173954.37262357413,9150000.0
4298,180198.0198019802,9100000.0
4299,172641.50943396226,9150000.0
4300,168831.16883116885,9100000.0
